X,Y,Z,Roll,Pitch,Yaw
9.003009433962266,-3.54,0.0,0.0,0.0,0.0
9.017490566037736,-3.54,0.0,0.0,0.0,0.0
9.031971698113209,-3.54,0.0,0.0,0.0,0.0
9.046452830188679,-3.54,0.0,0.0,0.0,0.0
9.060933962264151,-3.54,0.0,0.0,0.0,0.0
9.075415094339624,-3.54,0.0,0.0,0.0,0.0
9.089896226415094,-3.54,0.0,0.0,0.0,0.0
9.104377358490567,-3.54,0.0,0.0,0.0,0.0
9.118858490566039,-3.54,0.0,0.0,0.0,0.0
9.13333962264151,-3.54,0.0,0.0,0.0,0.0
9.147820754716982,-3.54,0.0,0.0,0.0,0.0
9.162301886792454,-3.54,0.0,0.0,0.0,0.0
9.176783018867924,-3.54,0.0,0.0,0.0,0.0
9.191264150943397,-3.54,0.0,0.0,0.0,0.0
9.205745283018869,-3.54,0.0,0.0,0.0,0.0
9.22022641509434,-3.54,0.0,0.0,0.0,0.0
9.234707547169812,-3.54,0.0,0.0,0.0,0.0
9.249188679245282,-3.54,0.0,0.0,0.0,0.0
9.263669811320755,-3.54,0.0,0.0,0.0,0.0
9.278150943396227,-3.54,0.0,0.0,0.0,0.0
9.2926320754717,-3.54,0.0,0.0,0.0,0.0
9.30711320754717,-3.54,0.0,0.0,0.0,0.0
9.321594339622642,-3.54,0.0,0.0,0.0,0.0
9.336075471698114,-3.54,0.0,0.0,0.0,0.0
9.350556603773585,-3.54,0.0,0.0,0.0,0.0
9.365037735849057,-3.54,0.0,0.0,0.0,0.0
9.379518867924528,-3.54,0.0,0.0,0.0,0.0
9.394,-3.54,0.0,0.0,0.0,1.5707963267948966
9.394,-3.5316509433962264,0.0,0.0,0.0,1.5707963267948966
9.394,-3.523301886792453,0.0,0.0,0.0,1.5707963267948966
9.394,-3.514952830188679,0.0,0.0,0.0,1.5707963267948966
9.394,-3.5066037735849056,0.0,0.0,0.0,1.5707963267948966
9.394,-3.498254716981132,0.0,0.0,0.0,1.5707963267948966
9.394,-3.4899056603773584,0.0,0.0,0.0,1.5707963267948966
9.394,-3.481556603773585,0.0,0.0,0.0,1.5707963267948966
9.394,-3.473207547169811,0.0,0.0,0.0,1.5707963267948966
9.394,-3.4648584905660376,0.0,0.0,0.0,1.5707963267948966
9.394,-3.456509433962264,0.0,0.0,0.0,1.5707963267948966
9.394,-3.448160377358491,0.0,0.0,0.0,1.5707963267948966
9.394,-3.439811320754717,0.0,0.0,0.0,1.5707963267948966
9.394,-3.4314622641509436,0.0,0.0,0.0,1.5707963267948966
9.394,-3.42311320754717,0.0,0.0,0.0,1.5707963267948966
9.394,-3.4147641509433964,0.0,0.0,0.0,1.5707963267948966
9.394,-3.4064150943396228,0.0,0.0,0.0,1.5707963267948966
9.394,-3.398066037735849,0.0,0.0,0.0,1.5707963267948966
9.394,-3.3897169811320755,0.0,0.0,0.0,1.5707963267948966
9.394,-3.381367924528302,0.0,0.0,0.0,1.5707963267948966
9.394,-3.3730188679245283,0.0,0.0,0.0,1.5707963267948966
9.394,-3.3646698113207547,0.0,0.0,0.0,1.5707963267948966
9.394,-3.356320754716981,0.0,0.0,0.0,1.5707963267948966
9.394,-3.3479716981132075,0.0,0.0,0.0,1.5707963267948966
9.394,-3.339622641509434,0.0,0.0,0.0,1.5707963267948966
9.394,-3.3312735849056603,0.0,0.0,0.0,1.5707963267948966
9.394,-3.3229245283018867,0.0,0.0,0.0,1.5707963267948966
9.394,-3.314575471698113,0.0,0.0,0.0,1.5707963267948966
9.394,-3.3062264150943395,0.0,0.0,0.0,1.5707963267948966
9.394,-3.297877358490566,0.0,0.0,0.0,1.5707963267948966
9.394,-3.2895283018867927,0.0,0.0,0.0,1.5707963267948966
9.394,-3.281179245283019,0.0,0.0,0.0,1.5707963267948966
9.394,-3.2728301886792455,0.0,0.0,0.0,1.5707963267948966
9.394,-3.264481132075472,0.0,0.0,0.0,1.5707963267948966
9.394,-3.2561320754716983,0.0,0.0,0.0,1.5707963267948966
9.394,-3.2477830188679246,0.0,0.0,0.0,1.5707963267948966
9.394,-3.239433962264151,0.0,0.0,0.0,1.5707963267948966
9.394,-3.2310849056603774,0.0,0.0,0.0,1.5707963267948966
9.394,-3.222735849056604,0.0,0.0,0.0,1.5707963267948966
9.394,-3.21438679245283,0.0,0.0,0.0,1.5707963267948966
9.394,-3.2060377358490566,0.0,0.0,0.0,1.5707963267948966
9.394,-3.197688679245283,0.0,0.0,0.0,1.5707963267948966
9.394,-3.1893396226415094,0.0,0.0,0.0,1.5707963267948966
9.394,-3.180990566037736,0.0,0.0,0.0,1.5707963267948966
9.394,-3.172641509433962,0.0,0.0,0.0,1.5707963267948966
